diravg,humidrel,rainamount,raindays,tempavg,windavg,within_5km,within_10km,within_30km,within_5km_fact,within_10km_fact,within_30km_fact,height,scale_damage
14,33.0,0.5,4,13.4,2.6,0.0,1.0,4.0,0,0,5,257.6,0.0
12,12.0,6.5,6,16.9,2.2,1.0,1.0,10.0,1,5,54,303.2,0.0
21,25.0,8.0,5,14.2,3.4,0.0,0.0,2.0,0,0,0,786.3,0.0
18,37.0,1.5,5,10.2,2.8,0.0,0.0,3.0,0,1,1,393.7,0.0
11,32.0,1.5,5,12.3,1.0,0.0,0.0,3.0,0,0,2,281.6,1.0
24,89.0,1.0,4,8.1,2.1,0.0,0.0,7.0,0,1,36,68.6,2.0
11,53.0,1.0,4,12.3,5.1,0.0,0.0,4.0,0,3,17,269.5,0.0
12,24.0,0.5,3,14.3,5.8,1.0,1.0,6.0,1,19,41,361.6,1.0
24,26.0,2.0,4,15.2,3.3,1.0,1.0,7.0,0,0,27,351.1,2.0
25,21.0,15.0,4,14.0,5.3,0.0,0.0,3.0,0,0,1,163.8,0.0
24,26.0,2.0,4,16.2,2.8,0.0,1.0,7.0,0,1,7,256.5,0.0
21,31.0,1.0,4,15.5,4.0,1.0,3.0,10.0,3,87,113,164.2,2.0
21,50.0,12.5,4,10.1,2.4,2.0,5.0,29.0,72,219,512,173.0,1.0
21,71.0,1.0,3,10.0,2.6,1.0,4.0,10.0,33,81,114,365.9,0.0
21,58.0,1.5,3,10.7,4.6,0.0,1.0,3.0,0,2,3,635.6,1.0
24,64.0,0.5,3,12.3,5.0,0.0,1.0,5.0,0,0,44,153.1,2.0
25,31.0,2.0,3,13.5,4.1,0.0,1.0,7.0,0,0,7,256.5,2.0
3,62.0,1.5,3,10.8,1.4,0.0,0.0,4.0,0,0,12,345.6,2.0
18,87.0,9.0,3,6.1,3.1,1.0,1.0,2.0,0,0,1,277.2,2.0
14,22.0,1.0,3,14.1,5.3,2.0,5.0,11.0,56,170,184,163.9,0.0
18,53.0,1.0,3,13.3,6.1,0.0,0.0,7.0,0,1,36,68.6,2.0
14,87.0,1.5,3,5.4,0.8,1.0,1.0,4.0,1,1,3,424.6,2.0
24,30.0,8.0,4,14.4,1.6,0.0,0.0,2.0,0,0,6,431.0,2.0
19,72.0,15.0,3,9.0,4.6,0.0,0.0,8.0,0,2,264,472.1,0.0
14,42.0,1.0,3,11.3,3.5,1.0,5.0,10.0,74,167,183,267.2,0.0
19,63.0,1.5,3,5.1,3.2,1.0,1.0,1.0,0,0,1,1305.3,2.0
19,74.0,10.0,3,7.8,3.0,2.0,6.0,46.0,9,47,711,369.2,1.0
19,37.0,29.0,4,11.8,5.6,0.0,0.0,1.0,0,3,26,328.4,1.0
14,49.0,1.0,3,10.5,3.8,0.0,2.0,12.0,10,54,190,265.2,1.0
24,72.0,1.5,3,6.8,3.0,0.0,1.0,5.0,0,0,2,548.6,2.0
25,39.0,1.5,2,11.9,2.0,0.0,0.0,1.0,1,2,3,711.5,2.0
24,37.0,1.5,2,13.1,3.6,0.0,1.0,3.0,0,0,1,695.7,2.0
24,28.0,2.0,2,14.9,2.7,0.0,2.0,6.0,3,5,18,348.4,2.0
19,61.0,1.5,2,10.9,1.5,0.0,0.0,6.0,0,0,6,529.5,0.0
11,69.0,11.0,9,8.5,0.5,0.0,0.0,2.0,0,0,2,237.2,1.0
7,63.0,5.5,1,12.9,3.6,0.0,1.0,11.0,0,3,114,53.9,0.0
24,71.0,11.0,9,9.5,1.4,0.0,1.0,4.0,0,0,2,221.2,0.0
3,49.0,4.5,8,8.8,0.7,1.0,4.0,11.0,19,110,184,163.9,1.0
2,52.0,4.5,7,11.1,2.5,0.0,3.0,11.0,5,51,185,530.4,0.0
2,82.0,1.0,6,6.0,0.7,2.0,2.0,5.0,0,0,23,101.3,0.0
12,36.0,4.5,6,10.6,1.6,1.0,5.0,11.0,30,150,184,163.9,0.0
19,30.0,17.0,7,11.1,4.2,0.0,2.0,35.0,0,15,481,143.0,2.0
11,41.0,4.5,6,10.5,3.0,0.0,0.0,6.0,0,0,35,462.9,2.0
14,48.0,15.5,7,9.1,1.2,0.0,1.0,4.0,0,0,3,344.8,2.0
12,26.0,4.5,5,9.8,4.5,2.0,5.0,11.0,45,158,184,201.5,0.0
21,58.0,0.5,5,11.1,2.2,0.0,1.0,7.0,0,0,7,107.5,1.0
7,59.0,0.5,6,9.1,4.8,0.0,0.0,2.0,0,0,0,53.9,0.0
18,72.0,1.5,5,10.3,1.5,0.0,0.0,3.0,0,0,7,461.1,2.0
18,48.0,18.0,6,9.1,5.4,0.0,2.0,15.0,0,1,107,200.8,0.0
25,58.0,3.5,5,8.5,1.5,1.0,1.0,1.0,2,5,5,405.2,0.0
12,50.0,4.0,3,5.8,4.2,0.0,0.0,2.0,0,1,3,168.1,2.0
24,80.0,10.5,4,5.2,5.3,0.0,0.0,6.0,1,2,48,61.2,2.0
25,28.0,23.0,4,12.0,8.6,0.0,0.0,4.0,9,13,40,207.3,1.0
24,43.0,10.0,4,8.4,7.8,0.0,0.0,1.0,0,1,44,118.3,2.0
18,37.0,4.5,3,10.3,2.9,0.0,2.0,9.0,20,125,183,336.8,0.0
7,32.0,2.0,4,14.6,2.5,0.0,0.0,1.0,0,0,3,1066.5,2.0
24,37.0,1.5,3,10.6,5.4,0.0,0.0,3.0,0,0,2,689.0,2.0
24,26.0,0.5,3,11.7,5.8,1.0,1.0,4.0,6,6,21,172.8,2.0
24,71.0,11.0,4,5.5,5.1,0.0,0.0,0.0,0,0,4,166.8,2.0
21,43.0,4.5,3,8.6,3.5,1.0,4.0,12.0,25,131,190,258.5,2.0
18,36.0,2.0,3,18.3,3.0,0.0,1.0,1.0,0,0,0,157.0,1.0
19,66.0,17.0,3,10.1,4.1,1.0,3.0,31.0,2,15,388,128.1,2.0
19,64.0,11.0,3,10.0,2.4,0.0,0.0,3.0,0,0,7,496.9,2.0
18,69.0,17.0,3,12.0,3.0,0.0,0.0,6.0,0,0,30,309.0,0.0
21,82.0,15.0,3,6.3,1.5,1.0,1.0,3.0,0,0,0,306.4,0.0
21,81.0,8.0,3,3.4,8.5,0.0,0.0,3.0,0,0,0,883.5,0.0
19,59.0,1.5,3,9.6,3.9,0.0,1.0,2.0,0,0,0,55.1,0.0
3,91.0,17.0,2,8.3,2.5,4.0,11.0,41.0,50,189,470,115.5,0.0
3,90.0,17.0,2,8.6,2.3,4.0,12.0,37.0,19,142,457,348.6,0.0
7,21.0,17.0,1,15.8,1.4,2.0,6.0,39.0,14,45,474,141.4,0.0
21,15.0,17.0,1,15.6,2.1,1.0,8.0,35.0,10,48,446,85.4,0.0
12,61.0,11.5,6,12.9,4.1,1.0,1.0,9.0,9,9,56,57.6,2.0
8,54.0,1.0,5,9.4,2.5,0.0,0.0,2.0,0,0,0,1052.0,0.0
10,14.0,16.0,6,19.3,2.1,0.0,0.0,1.0,0,3,12,908.8,2.0
21,22.0,15.5,6,15.0,1.2,0.0,0.0,4.0,0,2,23,201.9,0.0
5,18.0,0.5,5,14.6,3.1,1.0,5.0,11.0,36,162,184,163.9,2.0
2,25.0,1.0,6,11.0,4.6,0.0,0.0,1.0,0,0,17,80.2,1.0
14,20.0,0.5,5,12.0,2.3,1.0,1.0,10.0,0,1,183,509.5,0.0
17,23.0,15.5,6,10.6,3.3,0.0,0.0,4.0,0,5,22,309.9,2.0
3,20.0,1.0,5,6.5,4.0,2.0,13.0,41.0,65,231,533,335.4,0.0
10,79.0,0.5,4,10.8,5.1,1.0,6.0,14.0,13,113,195,173.3,0.0
8,44.0,0.5,4,14.2,5.1,0.0,1.0,5.0,0,2,40,145.3,2.0
2,57.0,16.5,5,11.5,3.3,0.0,0.0,1.0,0,0,5,582.5,2.0
3,31.0,1.0,4,15.8,5.1,2.0,9.0,47.0,19,180,723,179.4,0.0
8,72.0,1.0,4,6.7,4.4,0.0,1.0,3.0,0,0,0,15.5,0.0
2,38.0,15.5,5,15.3,4.7,0.0,1.0,4.0,0,6,17,328.3,2.0
17,42.0,6.0,5,13.2,1.0,0.0,1.0,6.0,0,1,7,476.9,0.0
21,56.0,1.0,4,8.5,1.4,2.0,8.0,41.0,26,114,440,121.3,0.0
21,23.0,1.0,3,16.8,5.0,3.0,9.0,47.0,32,93,821,125.7,0.0
30,18.0,6.0,4,19.7,0.2,0.0,0.0,5.0,0,0,2,408.8,2.0
2,35.0,74.5,4,16.2,1.5,0.0,0.0,4.0,1,6,53,154.8,2.0
19,17.0,1.0,3,17.7,2.2,2.0,6.0,39.0,13,63,507,193.7,1.0
5,26.0,0.5,3,18.0,1.9,1.0,4.0,12.0,19,105,190,258.5,0.0
24,25.0,0.5,8,15.3,2.5,0.0,1.0,1.0,1,4,13,436.3,2.0
5,41.0,10.0,4,15.3,1.5,0.0,0.0,3.0,0,0,6,914.6,0.0
15,25.0,1.0,3,16.8,2.1,0.0,4.0,35.0,0,23,446,522.1,2.0
17,49.0,28.5,4,13.7,2.8,0.0,1.0,3.0,0,1,8,87.0,2.0
15,17.0,1.0,3,17.7,1.7,0.0,8.0,40.0,5,62,558,307.7,1.0
8,55.0,44.5,4,12.1,6.0,0.0,0.0,0.0,0,0,1,162.3,2.0
8,36.0,0.5,3,13.8,1.1,0.0,0.0,9.0,0,0,108,410.6,2.0
17,44.0,0.5,3,14.5,2.7,0.0,0.0,8.0,0,0,173,382.7,2.0
14,30.0,1.0,3,14.2,2.6,0.0,0.0,3.0,0,0,2,344.8,2.0
2,34.0,0.5,3,15.1,1.0,0.0,0.0,3.0,2,3,18,169.5,2.0
2,41.0,0.5,3,13.3,3.0,1.0,1.0,8.0,6,9,42,176.4,2.0
8,61.0,44.5,4,11.1,4.2,0.0,0.0,3.0,0,2,38,866.9,2.0
3,62.0,30.0,4,13.5,1.7,0.0,0.0,5.0,1,6,60,241.2,2.0
14,59.0,0.5,3,12.1,0.9,0.0,1.0,11.0,2,6,117,742.6,1.0
17,70.0,15.0,4,7.2,1.5,0.0,0.0,2.0,0,0,3,621.7,2.0
14,82.0,18.5,5,3.2,1.1,0.0,0.0,1.0,0,2,3,283.5,2.0
19,27.0,0.5,2,8.1,0.7,0.0,0.0,5.0,0,0,64,490.9,2.0
12,50.0,0.5,2,11.3,0.7,1.0,5.0,40.0,28,123,701,115.0,0.0
3,66.0,0.5,2,9.0,3.6,1.0,1.0,2.0,0,0,0,146.7,0.0
21,25.0,1.0,2,14.6,3.4,5.0,11.0,38.0,55,172,451,93.4,0.0
24,30.0,1.0,2,15.3,2.3,0.0,2.0,25.0,2,66,255,221.1,1.0
7,13.0,11.0,3,19.7,1.4,1.0,3.0,9.0,5,80,112,214.8,1.0
12,14.0,0.5,2,16.6,1.1,0.0,1.0,5.0,9,11,48,135.2,2.0
12,14.0,8.0,3,19.1,2.3,0.0,0.0,8.0,2,14,54,57.1,2.0
10,9.0,0.5,2,16.7,1.7,1.0,5.0,11.0,30,150,184,163.9,1.0
18,14.0,44.5,3,19.9,1.4,0.0,0.0,3.0,1,3,36,692.3,2.0
11,19.0,8.0,3,17.0,2.8,0.0,2.0,4.0,2,25,46,436.3,1.0
3,26.0,0.5,2,12.4,1.8,0.0,0.0,3.0,0,0,5,290.7,2.0
2,23.0,15.5,3,13.8,1.5,0.0,1.0,7.0,2,2,37,486.5,2.0
24,22.0,0.5,2,11.9,1.5,0.0,0.0,2.0,0,0,0,656.1,2.0
25,28.0,1.0,2,11.5,1.5,0.0,0.0,22.0,0,0,221,709.5,2.0
11,33.0,2.5,3,9.6,1.9,0.0,1.0,2.0,0,0,0,232.4,0.0
15,22.0,16.5,3,10.2,0.8,0.0,1.0,4.0,0,0,13,480.5,2.0
21,37.0,1.0,2,5.8,1.7,0.0,0.0,1.0,0,0,0,1152.9,2.0
25,70.0,0.5,1,5.0,1.3,0.0,1.0,1.0,1,4,13,436.3,0.0
21,22.0,1.5,6,12.3,2.4,0.0,1.0,2.0,0,0,0,297.0,2.0
21,21.0,1.0,1,11.5,4.1,3.0,6.0,39.0,40,115,422,121.3,0.0
11,22.0,11.0,2,14.0,3.3,1.0,5.0,9.0,61,81,114,315.7,0.0
21,53.0,0.5,4,10.0,3.4,1.0,8.0,47.0,24,83,824,200.7,0.0
11,64.0,3.0,4,8.3,1.1,0.0,0.0,6.0,0,0,6,529.5,0.0
12,52.0,1.0,7,14.3,2.7,1.0,4.0,10.0,33,81,114,365.9,0.0
21,91.0,0.5,3,8.6,2.7,3.0,12.0,46.0,93,222,725,295.9,0.0
18,48.0,0.5,3,16.7,1.8,1.0,1.0,4.0,2,2,25,332.8,0.0
19,56.0,5.0,3,11.1,3.1,1.0,1.0,3.0,1,1,1,281.8,2.0
18,39.0,1.0,7,16.8,3.5,1.0,5.0,9.0,57,82,113,259.8,1.0
10,47.0,2.0,3,15.2,1.2,0.0,1.0,6.0,0,7,53,62.4,2.0
12,60.0,0.5,3,12.5,1.5,0.0,2.0,9.0,0,3,105,423.8,0.0
24,45.0,0.5,7,16.2,2.6,1.0,6.0,12.0,6,30,51,132.4,1.0
14,46.0,1.0,3,15.4,1.2,1.0,1.0,9.0,9,9,56,57.6,2.0
11,60.0,2.5,3,13.8,0.5,0.0,2.0,5.0,0,0,22,96.7,2.0
14,44.0,4.5,3,14.9,1.5,0.0,0.0,4.0,0,6,37,527.4,0.0
7,48.0,2.0,3,14.6,1.7,1.0,1.0,4.0,2,2,27,125.7,2.0
14,60.0,3.0,3,12.0,1.6,1.0,1.0,4.0,0,0,21,397.5,2.0
19,77.0,1.0,7,9.6,3.5,2.0,4.0,35.0,26,118,650,133.4,0.0
14,57.0,6.5,3,10.8,1.5,0.0,0.0,1.0,0,1,3,893.0,1.0
5,49.0,2.0,3,12.5,0.7,0.0,2.0,9.0,0,10,182,302.2,1.0
18,75.0,2.5,7,10.6,2.7,0.0,1.0,6.0,0,0,39,103.0,2.0
10,86.0,1.0,7,9.1,3.4,1.0,7.0,14.0,35,146,209,149.7,0.0
24,41.0,0.5,2,16.6,5.4,3.0,11.0,49.0,18,87,836,159.8,0.0
15,39.0,4.5,2,16.3,3.5,0.0,0.0,3.0,0,0,3,852.0,1.0
25,29.0,2.0,2,19.1,2.6,0.0,0.0,3.0,0,0,16,1452.8,0.0
2,34.0,17.0,7,18.1,1.8,0.0,0.0,3.0,0,3,51,668.6,0.0
15,31.0,13.0,7,18.7,1.6,0.0,1.0,5.0,5,19,59,252.7,2.0
5,51.0,13.0,7,13.0,3.0,0.0,0.0,2.0,0,0,30,278.9,2.0
15,31.0,0.5,6,18.7,1.6,0.0,0.0,7.0,0,2,92,683.9,0.0
21,42.0,1.0,6,16.5,2.0,0.0,1.0,12.0,6,17,117,121.9,0.0
2,46.0,1.0,2,14.0,1.2,1.0,1.0,5.0,2,5,26,84.3,1.0
7,56.0,1.5,6,13.2,0.7,0.0,1.0,9.0,0,0,26,291.8,2.0
14,52.0,0.5,2,13.6,0.7,0.0,0.0,2.0,1,1,5,194.4,1.0
21,60.0,0.5,1,10.3,2.0,5.0,11.0,38.0,55,172,451,93.4,0.0
25,41.0,0.5,1,15.8,3.6,1.0,1.0,26.0,0,1,280,810.3,2.0
5,70.0,2.0,1,12.4,3.6,1.0,1.0,2.0,0,0,0,506.6,0.0
8,42.0,1.5,1,16.8,1.1,1.0,1.0,5.0,10,12,49,135.2,1.0
21,30.0,1.0,5,17.9,2.3,0.0,1.0,8.0,0,0,30,418.8,0.0
24,30.0,14.5,6,18.7,1.9,0.0,1.0,2.0,2,3,29,96.6,1.0
21,30.0,1.0,5,17.9,2.3,0.0,0.0,4.0,0,1,46,87.9,1.0
19,40.0,3.5,1,15.5,2.0,1.0,1.0,4.0,2,5,7,547.0,0.0
8,35.0,0.5,5,18.6,1.5,0.0,0.0,2.0,0,2,29,547.3,2.0
8,35.0,0.5,5,18.6,1.5,0.0,1.0,4.0,12,17,41,549.1,2.0
3,55.0,0.5,1,12.5,2.0,0.0,3.0,30.0,2,43,378,269.6,2.0
15,39.0,0.5,5,17.4,1.5,0.0,4.0,10.0,13,66,114,98.6,1.0
17,39.0,2.0,3,15.8,2.6,3.0,5.0,12.0,62,173,188,137.4,0.0
2,42.0,1.0,1,16.7,1.3,0.0,0.0,2.0,1,1,10,315.8,2.0
12,30.0,1.0,5,17.6,3.0,0.0,1.0,11.0,1,4,128,154.6,1.0
14,55.0,1.5,5,12.8,1.6,0.0,1.0,7.0,0,4,8,582.9,2.0
8,54.0,9.5,6,15.6,1.8,1.0,2.0,3.0,12,15,20,78.0,2.0
2,64.0,2.0,1,10.6,2.6,0.0,0.0,10.0,0,0,185,307.5,2.0
25,41.0,9.5,6,14.6,2.5,1.0,2.0,3.0,12,15,21,78.0,2.0
14,79.0,1.0,5,7.0,1.7,1.0,1.0,5.0,4,4,56,222.5,0.0
12,23.0,0.5,4,15.6,2.8,3.0,6.0,12.0,14,30,42,500.5,0.0
18,63.0,2.5,4,9.3,5.3,1.0,1.0,2.0,6,9,21,54.3,0.0
25,65.0,1.0,4,8.5,3.1,0.0,4.0,31.0,13,65,611,112.9,0.0
21,80.0,2.5,4,3.5,2.4,1.0,6.0,38.0,11,48,469,497.1,0.0
21,87.0,2.5,4,4.4,2.2,0.0,1.0,25.0,9,29,445,125.8,1.0
19,32.0,3.0,3,13.8,5.3,0.0,0.0,4.0,0,1,8,627.9,2.0
19,38.0,2.5,3,14.3,4.8,2.0,12.0,43.0,56,235,576,335.4,0.0
12,34.0,2.0,3,14.6,5.2,0.0,1.0,3.0,0,1,9,247.7,2.0
24,24.0,5.5,4,17.3,4.1,0.0,0.0,11.0,0,0,47,761.0,2.0
25,35.0,2.0,3,16.2,6.0,0.0,0.0,6.0,1,11,60,86.8,1.0
21,37.0,1.5,3,15.8,5.3,0.0,0.0,4.0,0,1,6,425.3,1.0
19,38.0,2.5,3,14.5,6.2,0.0,0.0,5.0,0,1,103,62.4,2.0
24,36.0,2.0,3,13.1,6.5,0.0,0.0,2.0,0,1,3,348.6,2.0
19,38.0,2.0,3,14.5,6.2,0.0,0.0,19.0,0,0,199,406.4,2.0
18,57.0,2.5,3,13.7,7.4,0.0,1.0,3.0,1,2,39,255.9,0.0
19,48.0,1.0,2,8.7,4.3,1.0,1.0,5.0,4,4,48,436.3,0.0
11,51.0,3.0,2,7.6,2.3,1.0,1.0,3.0,0,3,15,114.3,1.0
18,35.0,0.5,2,8.7,1.1,1.0,1.0,8.0,0,1,115,258.2,0.0
17,39.0,1.0,2,7.5,1.4,0.0,3.0,9.0,36,139,183,596.7,0.0
11,39.0,0.5,2,9.5,1.4,0.0,0.0,8.0,0,0,112,690.0,1.0
24,37.0,1.0,11,6.0,1.1,2.0,7.0,35.0,25,61,374,509.7,0.0
19,21.0,0.7,33,9.6,2.2,0.0,0.0,1.0,1,1,3,265.2,0.0
24,24.0,7.0,14,11.2,1.7,0.0,1.0,6.0,0,0,37,63.7,1.0
14,18.0,1.5,8,15.0,1.6,1.0,1.0,2.0,0,1,3,427.1,1.0
21,23.0,2.2,18,7.8,1.2,1.0,1.0,3.0,1,1,5,145.8,2.0
19,16.0,0.5,39,9.9,1.0,0.0,0.0,2.0,0,0,5,373.2,2.0
7,18.0,1.5,8,12.8,1.5,0.0,1.0,1.0,0,0,6,638.4,1.0
7,28.0,7.0,14,9.4,2.3,0.0,1.0,5.0,0,3,41,176.1,2.0
12,37.0,7.0,14,7.8,2.1,0.0,2.0,5.0,4,29,48,159.3,2.0
24,55.0,1.0,14,0.3,3.3,2.0,7.0,39.0,20,92,418,121.3,0.0
25,39.0,1.0,13,6.1,3.2,2.0,10.0,49.0,11,88,829,159.8,0.0
24,23.0,5.0,13,10.3,3.6,0.0,1.0,4.0,0,0,17,345.1,1.0
7,51.0,1.5,7,7.2,6.2,0.0,1.0,4.0,1,1,34,348.1,2.0
21,32.0,1.5,13,10.0,3.8,0.0,0.0,4.0,0,0,3,503.5,1.0
21,29.0,1.5,7,8.8,3.3,0.0,0.0,4.0,0,1,13,1237.4,2.0
24,37.0,1.5,13,7.2,3.9,1.0,2.0,19.0,6,27,206,402.9,2.0
25,34.0,5.0,13,10.8,3.5,1.0,1.0,5.0,0,1,16,181.4,2.0
3,22.0,5.0,11,14.1,1.1,0.0,0.0,3.0,0,0,14,1290.7,1.0
7,25.0,0.5,11,14.1,0.6,0.0,2.0,2.0,0,0,0,1073.5,1.0
5,31.0,5.5,11,13.4,1.3,1.0,3.0,10.0,24,126,183,136.7,0.0
2,45.0,2.0,11,12.8,0.9,0.0,1.0,3.0,0,4,12,230.5,2.0
14,29.0,0.7,30,12.5,2.4,0.0,0.0,1.0,1,3,3,615.2,0.0
2,57.0,1.9,5,13.8,2.9,0.0,1.0,11.0,1,4,123,84.5,0.0
19,30.0,0.7,28,10.0,1.9,0.0,0.0,0.0,0,0,4,690.3,0.0
5,40.0,1.0,31,12.0,3.4,0.0,0.0,1.0,0,1,2,406.7,2.0
3,28.0,6.0,6,13.1,1.2,0.0,0.0,7.0,0,6,58,1069.2,0.0
21,43.0,0.5,5,7.4,0.8,0.0,1.0,5.0,1,10,24,332.5,0.0
25,20.0,0.5,30,12.0,1.4,0.0,0.0,3.0,0,0,8,268.5,1.0
11,24.0,0.5,5,14.3,1.3,0.0,2.0,9.0,5,11,49,163.3,0.0
24,25.0,12.5,5,14.5,1.0,1.0,1.0,5.0,14,18,48,100.9,2.0
15,45.0,9.5,3,11.8,1.8,0.0,1.0,4.0,13,19,42,386.0,2.0
21,35.0,1.5,3,10.5,3.8,3.0,5.0,34.0,38,137,653,133.4,0.0
17,33.0,1.5,3,9.7,2.3,1.0,2.0,12.0,4,11,126,137.5,2.0
25,61.0,1.4,27,2.5,4.3,0.0,1.0,2.0,0,0,0,66.8,0.0
5,35.0,1.5,4,7.1,3.9,0.0,0.0,1.0,0,0,0,945.1,2.0
18,29.0,1.0,10,11.0,3.0,1.0,3.0,10.0,11,89,111,276.0,0.0
19,19.0,15.0,25,11.6,2.1,0.0,1.0,2.0,0,1,10,87.0,2.0
12,30.0,1.0,10,9.1,3.5,0.0,1.0,4.0,1,6,56,94.5,1.0
11,13.0,14.0,25,14.4,2.8,0.0,0.0,8.0,1,5,88,418.6,1.0
5,41.0,7.0,24,11.0,3.6,1.0,1.0,2.0,0,0,0,99.7,0.0
7,23.0,0.5,9,12.8,3.1,0.0,0.0,2.0,1,1,3,193.1,2.0
18,32.0,9.0,25,11.5,6.8,0.0,0.0,6.0,1,3,61,290.0,2.0
12,14.0,8.5,25,11.3,4.4,1.0,1.0,10.0,0,6,51,650.7,0.0
11,13.0,14.0,25,14.2,3.2,0.0,0.0,6.0,1,5,62,241.2,0.0
24,32.0,2.1,9,8.6,2.9,0.0,0.0,3.0,0,0,6,516.2,2.0
21,22.0,38.5,25,8.5,2.4,0.0,0.0,1.0,0,0,3,670.9,2.0
7,42.0,0.5,9,7.5,1.5,0.0,1.0,6.0,0,1,98,258.1,1.0
25,21.0,28.0,25,13.0,3.7,0.0,1.0,11.0,1,4,128,154.6,2.0
18,12.0,14.0,25,12.8,1.3,0.0,0.0,10.0,1,3,98,125.1,1.0
5,48.0,0.5,3,3.3,1.4,1.0,1.0,17.0,3,16,196,325.3,0.0
12,24.0,0.5,2,3.6,2.8,2.0,4.0,30.0,36,215,616,91.2,1.0
11,29.0,1.5,9,4.5,3.4,1.0,2.0,7.0,4,6,49,67.3,0.0
24,31.0,1.0,23,0.3,0.9,0.0,0.0,3.0,1,1,14,422.1,2.0
11,22.0,14.0,23,0.6,3.8,1.0,3.0,6.0,7,33,59,203.4,2.0
12,32.0,0.5,1,2.0,7.8,0.0,0.0,2.0,0,1,34,193.0,0.0
12,14.0,14.0,23,4.7,4.4,1.0,2.0,6.0,2,30,61,142.7,2.0
11,15.0,15.0,23,5.6,3.1,0.0,0.0,8.0,1,20,183,428.4,0.0
21,44.0,11.0,22,13.2,5.0,0.0,0.0,6.0,1,2,78,481.2,0.0
24,69.0,1.0,7,9.1,5.3,0.0,0.0,2.0,1,6,35,673.5,2.0
24,28.0,8.5,22,10.3,4.1,2.0,5.0,11.0,8,27,45,134.5,0.0
18,72.0,3.0,7,6.5,1.3,0.0,1.0,4.0,0,2,23,329.0,2.0
7,28.0,1.7,5,8.5,2.9,0.0,0.0,3.0,0,1,6,322.7,0.0
21,36.0,1.0,6,9.6,2.8,0.0,1.0,2.0,0,7,34,636.5,2.0
3,24.0,14.5,21,10.1,0.7,0.0,1.0,15.0,3,20,339,376.3,0.0
30,44.0,15.0,21,1.9,0.2,0.0,3.0,8.0,25,114,181,426.6,0.0
12,60.0,4.0,5,-0.4,0.3,0.0,0.0,3.0,0,1,37,253.0,2.0
25,13.0,28.0,20,11.8,3.9,1.0,2.0,14.0,2,12,210,511.4,0.0
7,43.0,2.5,5,6.6,6.7,0.0,0.0,3.0,1,1,34,113.5,2.0
18,17.0,1.8,9,8.0,3.1,0.0,0.0,4.0,0,0,0,634.6,2.0
7,20.0,0.5,4,11.0,2.0,0.0,1.0,12.0,0,0,50,308.1,0.0
8,24.0,1.5,4,7.6,1.2,0.0,1.0,10.0,2,2,49,425.4,0.0
11,19.0,0.5,5,8.5,4.4,0.0,0.0,3.0,1,1,9,299.6,2.0
2,33.0,1.5,4,6.4,0.4,0.0,0.0,6.0,0,0,18,571.6,0.0
17,17.0,14.0,20,9.1,1.1,1.0,2.0,7.0,2,21,68,121.7,2.0
24,41.0,9.2,26,2.6,0.7,2.0,6.0,28.0,48,208,509,173.0,0.0
21,57.0,0.5,19,0.9,3.1,2.0,10.0,49.0,11,88,829,159.8,0.0
21,58.0,0.5,19,1.9,1.3,2.0,8.0,41.0,26,175,484,601.0,0.0
8,21.0,0.5,3,7.4,3.7,0.0,1.0,4.0,1,5,23,620.7,0.0
11,19.0,1.0,4,6.2,3.1,1.0,2.0,12.0,12,29,116,88.5,0.0
15,27.0,0.5,3,9.5,2.1,0.0,1.0,5.0,3,7,109,147.3,0.0
12,28.0,0.6,4,5.0,1.8,1.0,2.0,5.0,9,27,48,328.7,2.0
7,40.0,2.5,3,3.0,3.6,0.0,1.0,5.0,0,2,24,381.0,2.0
5,43.0,0.7,15,1.5,1.9,0.0,0.0,0.0,0,1,3,608.4,0.0
24,21.0,14.5,18,10.7,2.0,1.0,1.0,3.0,22,25,60,178.7,2.0
12,21.0,8.5,18,7.1,2.4,0.0,3.0,10.0,0,6,40,131.6,0.0
25,28.0,0.5,18,3.7,2.7,3.0,12.0,46.0,93,222,725,295.9,2.0
21,27.0,1.2,15,5.6,2.5,0.0,3.0,35.0,3,43,444,269.6,2.0
12,28.0,28.0,18,8.0,3.4,0.0,1.0,11.0,1,4,128,154.6,0.0
12,31.0,1.0,2,7.0,2.1,0.0,1.0,2.0,0,1,4,149.2,0.0
25,25.0,1.2,14,3.9,2.9,0.0,1.0,9.0,0,3,92,433.4,0.0
24,24.0,1.2,14,2.7,2.5,0.0,1.0,4.0,0,0,3,344.8,0.0
24,34.0,0.5,16,2.0,6.1,0.0,0.0,3.0,0,0,7,632.9,2.0
7,11.0,14.0,17,6.5,2.9,0.0,0.0,6.0,2,8,60,245.7,0.0
7,37.0,2.5,2,5.6,5.5,0.0,0.0,2.0,0,3,11,216.5,2.0
21,45.0,1.5,1,2.8,5.4,1.0,2.0,5.0,0,0,24,58.3,0.0
2,25.0,0.5,1,4.9,3.1,0.0,1.0,12.0,1,6,156,195.4,0.0
24,32.0,1.2,14,0.8,1.5,0.0,1.0,4.0,0,0,5,169.9,2.0
24,66.0,2.5,1,-2.5,8.1,0.0,0.0,0.0,0,0,1,89.1,2.0
11,22.0,14.0,16,2.1,3.6,0.0,1.0,6.0,1,1,54,119.0,2.0
12,35.0,14.0,16,4.0,2.4,1.0,3.0,5.0,14,33,57,235.6,2.0
